ID,CPURL,RCPURL,SLURL
3081,http://careerplus.shine.com/skill-courses/certified-six-sigma-black-belt-professional/pd3081.html,/skill-courses/certified-six-sigma-black-belt-professional/pd3081.html,https://learning.shine.com/course/operation-management/six-sigma-black-belt-5/pd-2167
3339,http://careerplus.shine.com/tssc/assessment-agency-affiliation-fee/pd3339.html,/tssc/assessment-agency-affiliation-fee/pd3339.html,
4109,http://careerplus.shine.com/skill-courses/vskills-certified-media-law-analyst/pd4109.html,/skill-courses/vskills-certified-media-law-analyst/pd4109.html,https://learning.shine.com/course/None/media-law-analyst-2/pd-2128
4111,http://careerplus.shine.com/skill-courses/vskills-certified-cyber-law-analyst/pd4111.html,/skill-courses/vskills-certified-cyber-law-analyst/pd4111.html,https://learning.shine.com/course/None/cyber-law-analyst/pd-2143
4379,http://careerplus.shine.com/resume-writing/premium-resume-writing-service/pd4379.html,/resume-writing/premium-resume-writing-service/pd4379.html,
4387,http://careerplus.shine.com/combo/premium-career-package/pd4387.html,/combo/premium-career-package/pd4387.html,
307,http://careerplus.shine.com/resume-plus-visual-resume/resume-plus-visual-resume/pd307.html,/resume-plus-visual-resume/resume-plus-visual-resume/pd307.html,https://learning.shine.com/services/visual-resume/entry-level-freshers-3/pd-2053
4151,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4151.html,/skill-courses/certified-treasury-markets-professional/pd4151.html,
317,http://careerplus.shine.com/executive-bio/professional-summary-2/pd317.html,/executive-bio/professional-summary-2/pd317.html,
3137,http://careerplus.shine.com/skill-courses/vskills-certified-gimp-designer/pd3137.html,/skill-courses/vskills-certified-gimp-designer/pd3137.html,https://learning.shine.com/course/None/vskills-certified-gimp-designer-2/pd-2106
3145,http://careerplus.shine.com/skill-courses/world-class-manufacturing-wcm-practices-manager/pd3145.html,/skill-courses/world-class-manufacturing-wcm-practices-manager/pd3145.html,
3915,http://careerplus.shine.com/skill-courses/vskills-certified-public-relations-officer/pd3915.html,/skill-courses/vskills-certified-public-relations-officer/pd3915.html,
3405,http://careerplus.shine.com/skill-courses/certified-restaurant-manager/pd3405.html,/skill-courses/certified-restaurant-manager/pd3405.html,
3151,http://careerplus.shine.com/skill-courses/international-financial-reporting-standard-ifrs/pd3151.html,/skill-courses/international-financial-reporting-standard-ifrs/pd3151.html,
4689,http://careerplus.shine.com/skill-courses/job-assessment/pd4689.html,/skill-courses/job-assessment/pd4689.html,
3925,http://careerplus.shine.com/skill-courses/certified-waste-management-professional/pd3925.html,/skill-courses/certified-waste-management-professional/pd3925.html,https://learning.shine.com/course/management/certified-waste-management-professional-2/pd-2391
3927,http://careerplus.shine.com/skill-courses/ethical-hacking-and-security-professional/pd3927.html,/skill-courses/ethical-hacking-and-security-professional/pd3927.html,https://learning.shine.com/course/None/ethical-hacking-and-security-professional-2/pd-2090
4695,http://careerplus.shine.com/skill-courses/social-assessment/pd4695.html,/skill-courses/social-assessment/pd4695.html,
3673,http://careerplus.shine.com/skill-courses/certified-digital-marketing-professional/pd3673.html,/skill-courses/certified-digital-marketing-professional/pd3673.html,
3419,http://careerplus.shine.com/skill-courses/vskills-certified-marketing-manager/pd3419.html,/skill-courses/vskills-certified-marketing-manager/pd3419.html,
4701,http://careerplus.shine.com/skill-courses/job-social-assessment/pd4701.html,/skill-courses/job-social-assessment/pd4701.html,
3423,http://careerplus.shine.com/skill-courses/certified-biopharmaceutical-professional/pd3423.html,/skill-courses/certified-biopharmaceutical-professional/pd3423.html,
3935,http://careerplus.shine.com/skill-courses/vskills-certified-clean-energy-professional/pd3935.html,/skill-courses/vskills-certified-clean-energy-professional/pd3935.html,
3937,http://careerplus.shine.com/skill-courses/vskills-certified-corporate-finance-analyst/pd3937.html,/skill-courses/vskills-certified-corporate-finance-analyst/pd3937.html,
3427,http://careerplus.shine.com/skill-courses/certified-talent-manager/pd3427.html,/skill-courses/certified-talent-manager/pd3427.html,
4963,http://careerplus.shine.com/skill-courses/certified-project-management-associate/pd4963.html,/skill-courses/certified-project-management-associate/pd4963.html,
3431,http://careerplus.shine.com/skill-courses/certified-underwriter/pd3431.html,/skill-courses/certified-underwriter/pd3431.html,
4967,http://careerplus.shine.com/skill-courses/ames-world-wide-english/pd4967.html,/skill-courses/ames-world-wide-english/pd4967.html,
3435,http://careerplus.shine.com/skill-courses/certified-service-quality-manager/pd3435.html,/skill-courses/certified-service-quality-manager/pd3435.html,
3947,http://careerplus.shine.com/skill-courses/vskills-certified-debt-recovery-agent/pd3947.html,/skill-courses/vskills-certified-debt-recovery-agent/pd3947.html,
3949,http://careerplus.shine.com/skill-courses/vskills-certified-cloudstack-professional/pd3949.html,/skill-courses/vskills-certified-cloudstack-professional/pd3949.html,https://learning.shine.com/course/it-information-technology/cloudstack-professional/pd-2104
3183,http://careerplus.shine.com/skill-courses/certified-material-management-professional/pd3183.html,/skill-courses/certified-material-management-professional/pd3183.html,
3185,http://careerplus.shine.com/skill-courses/vskills-certified-sales-manager/pd3185.html,/skill-courses/vskills-certified-sales-manager/pd3185.html,
3441,http://careerplus.shine.com/skill-courses/certified-environmentalist/pd3441.html,/skill-courses/certified-environmentalist/pd3441.html,
3187,http://careerplus.shine.com/skill-courses/vskills-certified-performance-appraisal-manager/pd3187.html,/skill-courses/vskills-certified-performance-appraisal-manager/pd3187.html,https://learning.shine.com/course/None/vskills-certified-performance-appraisal-manager/pd-2159
3955,http://careerplus.shine.com/skill-courses/certified-export-import-foreign-trade-professional/pd3955.html,/skill-courses/certified-export-import-foreign-trade-professional/pd3955.html,
3189,http://careerplus.shine.com/skill-courses/certified-software-quality-assurance-professional/pd3189.html,/skill-courses/certified-software-quality-assurance-professional/pd3189.html,https://learning.shine.com/course/None/certified-software-quality-assurance-professional/pd-2098
3445,http://careerplus.shine.com/skill-courses/certified-marketing-planning-manager/pd3445.html,/skill-courses/certified-marketing-planning-manager/pd3445.html,
3957,http://careerplus.shine.com/skill-courses/vskills-certified-router-support-professional/pd3957.html,/skill-courses/vskills-certified-router-support-professional/pd3957.html,https://learning.shine.com/course/None/vskills-certified-router-support-professional-2/pd-2165
119,http://careerplus.shine.com/linkedin-profile/linkedin-profile-summary/pd119.html,/linkedin-profile/linkedin-profile-summary/pd119.html,https://learning.shine.com/services/linkedin-profile/entry-level-freshers-2/pd-1926
3191,http://careerplus.shine.com/skill-courses/vskills-certified-production-manager/pd3191.html,/skill-courses/vskills-certified-production-manager/pd3191.html,
3193,http://careerplus.shine.com/skill-courses/vskills-certified-merchandiser/pd3193.html,/skill-courses/vskills-certified-merchandiser/pd3193.html,https://learning.shine.com/course/None/merchandiser/pd-2209
3449,http://careerplus.shine.com/skill-courses/certified-planning-and-scheduling-manager/pd3449.html,/skill-courses/certified-planning-and-scheduling-manager/pd3449.html,
123,http://careerplus.shine.com/combo/essential-jobseeker-package/pd123.html,/combo/essential-jobseeker-package/pd123.html,
3195,http://careerplus.shine.com/skill-courses/vskills-certified-event-management-professional/pd3195.html,/skill-courses/vskills-certified-event-management-professional/pd3195.html,
3963,http://careerplus.shine.com/skill-courses/vskills-certified-environment-law-analyst/pd3963.html,/skill-courses/vskills-certified-environment-law-analyst/pd3963.html,https://learning.shine.com/course/None/environment-law-analyst-2/pd-2147
3197,http://careerplus.shine.com/skill-courses/certified-compensation-and-benefits-manager-2/pd3197.html,/skill-courses/certified-compensation-and-benefits-manager-2/pd3197.html,https://learning.shine.com/course/None/certified-compensation-and-benefits-manager-2/pd-2141
3453,http://careerplus.shine.com/skill-courses/certified-compliance-officer/pd3453.html,/skill-courses/certified-compliance-officer/pd3453.html,
3965,http://careerplus.shine.com/skill-courses/certified-business-communication-specialist-2/pd3965.html,/skill-courses/certified-business-communication-specialist-2/pd3965.html,https://learning.shine.com/course/None/business-communication-specialist-2/pd-2139
3199,http://careerplus.shine.com/skill-courses/logistics-and-supply-chain-management-professional/pd3199.html,/skill-courses/logistics-and-supply-chain-management-professional/pd3199.html,
3201,http://careerplus.shine.com/skill-courses/vskills-certified-tqm-professional/pd3201.html,/skill-courses/vskills-certified-tqm-professional/pd3201.html,
3457,http://careerplus.shine.com/skill-courses/certified-librarian/pd3457.html,/skill-courses/certified-librarian/pd3457.html,https://learning.shine.com/course/None/librarian-2/pd-2302
3203,http://careerplus.shine.com/skill-courses/vskills-certified-office-administrator/pd3203.html,/skill-courses/vskills-certified-office-administrator/pd3203.html,
3459,http://careerplus.shine.com/skill-courses/vskills-certified-hedge-fund-manager/pd3459.html,/skill-courses/vskills-certified-hedge-fund-manager/pd3459.html,
4227,http://careerplus.shine.com/skill-courses/certified-business-analytics-professional/pd4227.html,/skill-courses/certified-business-analytics-professional/pd4227.html,
3205,http://careerplus.shine.com/skill-courses/vskills-certified-project-management-professional/pd3205.html,/skill-courses/vskills-certified-project-management-professional/pd3205.html,
3461,http://careerplus.shine.com/skill-courses/vskills-certified-selenium-professional/pd3461.html,/skill-courses/vskills-certified-selenium-professional/pd3461.html,https://learning.shine.com/course/None/vskills-certified-selenium-professional/pd-2094
3207,http://careerplus.shine.com/skill-courses/certified-gaap-professional/pd3207.html,/skill-courses/certified-gaap-professional/pd3207.html,https://learning.shine.com/course/None/gaap-accounting-2/pd-2112
3209,http://careerplus.shine.com/skill-courses/certified-six-sigma-green-belt-professional/pd3209.html,/skill-courses/certified-six-sigma-green-belt-professional/pd3209.html,https://learning.shine.com/course/operation-management/six-sigma-green-belt-14/pd-2169
3977,http://careerplus.shine.com/skill-courses/vskills-certified-negotiation-manager/pd3977.html,/skill-courses/vskills-certified-negotiation-manager/pd3977.html,https://learning.shine.com/course/None/negotiation-management/pd-2155
4745,http://careerplus.shine.com/skill-courses/ifrs-training-by-becker/pd4745.html,/skill-courses/ifrs-training-by-becker/pd4745.html,
3211,http://careerplus.shine.com/skill-courses/vskills-certified-human-resources-manager/pd3211.html,/skill-courses/vskills-certified-human-resources-manager/pd3211.html,https://learning.shine.com/course/None/hr-management/pd-2153
3723,http://careerplus.shine.com/skill-courses/certified-corporate-strategy-professional/pd3723.html,/skill-courses/certified-corporate-strategy-professional/pd3723.html,
3727,http://careerplus.shine.com/skill-courses/certified-bugzilla-testing-professional/pd3727.html,/skill-courses/certified-bugzilla-testing-professional/pd3727.html,
145,http://careerplus.shine.com/combo/professional-profile-package/pd145.html,/combo/professional-profile-package/pd145.html,
3217,http://careerplus.shine.com/skill-courses/vskills-certified-performance-manager/pd3217.html,/skill-courses/vskills-certified-performance-manager/pd3217.html,https://learning.shine.com/course/None/vskills-certified-performance-manager-2/pd-2175
3731,http://careerplus.shine.com/skill-courses/certified-opensta-testing-professional/pd3731.html,/skill-courses/certified-opensta-testing-professional/pd3731.html,
3737,http://careerplus.shine.com/skill-courses/vskills-certified-warehouse-manager/pd3737.html,/skill-courses/vskills-certified-warehouse-manager/pd3737.html,https://learning.shine.com/course/operation-management/warehouse-management-2/pd-2082
4255,http://careerplus.shine.com/resume-writing/middle-east-south-east-asia-job-seeker-package/pd4255.html,/resume-writing/middle-east-south-east-asia-job-seeker-package/pd4255.html,
3495,http://careerplus.shine.com/skill-courses/disabled-vskills-certified-retail-management-profe/pd3495.html,/skill-courses/disabled-vskills-certified-retail-management-profe/pd3495.html,https://learning.shine.com/course/None/retail-management-3/pd-2177
4263,http://careerplus.shine.com/skill-courses/six-sigma-green-beltblack-beltmaster-black-belt/pd4263.html,/skill-courses/six-sigma-green-beltblack-beltmaster-black-belt/pd4263.html,
175,http://careerplus.shine.com/combo/featured-job-seeker-package/pd175.html,/combo/featured-job-seeker-package/pd175.html,
3507,http://careerplus.shine.com/skill-courses/certified-training-and-development-manager/pd3507.html,/skill-courses/certified-training-and-development-manager/pd3507.html,
185,http://careerplus.shine.com/combo/improved-visibility-package/pd185.html,/combo/improved-visibility-package/pd185.html,
3257,http://careerplus.shine.com/skill-courses/vskills-certified-online-journalist/pd3257.html,/skill-courses/vskills-certified-online-journalist/pd3257.html,https://learning.shine.com/course/mass-communication/journalism/pd-2233
4025,http://careerplus.shine.com/skill-courses/ifrs-professional/pd4025.html,/skill-courses/ifrs-professional/pd4025.html,
4539,http://careerplus.shine.com/skill-courses/six-sigma-black-belt-2/pd4539.html,/skill-courses/six-sigma-black-belt-2/pd4539.html,https://learning.shine.com/course/operation-management/six-sigma-black-belt-3/pd-2213
3261,http://careerplus.shine.com/skill-courses/vskills-certified-campaign-manager/pd3261.html,/skill-courses/vskills-certified-campaign-manager/pd3261.html,https://learning.shine.com/course/None/campaign-management-2/pd-2235
4541,http://careerplus.shine.com/skill-courses/six-sigma-green-belt-6/pd4541.html,/skill-courses/six-sigma-green-belt-6/pd4541.html,
4543,http://careerplus.shine.com/skill-courses/pmi-project-management-professional-pmp/pd4543.html,/skill-courses/pmi-project-management-professional-pmp/pd4543.html,https://learning.shine.com/course/None/pmi-project-management-professional-pmp-2/pd-2219
3265,http://careerplus.shine.com/skill-courses/vskills-certified-news-editor/pd3265.html,/skill-courses/vskills-certified-news-editor/pd3265.html,https://learning.shine.com/course/mass-communication/new-editor/pd-2237
4545,http://careerplus.shine.com/skill-courses/itil-foundation-service-management/pd4545.html,/skill-courses/itil-foundation-service-management/pd4545.html,https://learning.shine.com/course/None/itil-foundation-service-management-2/pd-2215
4547,http://careerplus.shine.com/skill-courses/pmi-certified-associate-in-project-management-capm/pd4547.html,/skill-courses/pmi-certified-associate-in-project-management-capm/pd4547.html,https://learning.shine.com/course/None/pmi-certified-associate-in-project-management-capm-2/pd-2217
3269,http://careerplus.shine.com/skill-courses/vskills-certified-ngo-manager/pd3269.html,/skill-courses/vskills-certified-ngo-manager/pd3269.html,
4293,http://careerplus.shine.com/skill-courses/pmp-e-learning-maximised-course/pd4293.html,/skill-courses/pmp-e-learning-maximised-course/pd4293.html,
3273,http://careerplus.shine.com/skill-courses/certified-consumer-behavior-analyst/pd3273.html,/skill-courses/certified-consumer-behavior-analyst/pd3273.html,
3785,http://careerplus.shine.com/skill-courses/vskills-certified-risk-management-professional/pd3785.html,/skill-courses/vskills-certified-risk-management-professional/pd3785.html,
4297,http://careerplus.shine.com/skill-courses/itil-foundation-classroom-course/pd4297.html,/skill-courses/itil-foundation-classroom-course/pd4297.html,
4553,http://careerplus.shine.com/skill-courses/pmp-online-course-whizlabs/pd4553.html,/skill-courses/pmp-online-course-whizlabs/pd4553.html,https://learning.shine.com/course/operation-management/pmp-6/pd-2410
3787,http://careerplus.shine.com/skill-courses/vskills-certified-e-commerce-professional/pd3787.html,/skill-courses/vskills-certified-e-commerce-professional/pd3787.html,
4555,http://careerplus.shine.com/skill-courses/certified-six-sigma-black-belt-master-2/pd4555.html,/skill-courses/certified-six-sigma-black-belt-master-2/pd4555.html,
4301,http://careerplus.shine.com/skill-courses/itil-foundation-e-learning-course/pd4301.html,/skill-courses/itil-foundation-e-learning-course/pd4301.html,https://learning.shine.com/course/None/itil-foundation-e-learning-course/pd-2478
4557,http://careerplus.shine.com/skill-courses/certified-six-sigma-green-belt-master/pd4557.html,/skill-courses/certified-six-sigma-green-belt-master/pd4557.html,
3535,http://careerplus.shine.com/skill-courses/certified-claims-manager/pd3535.html,/skill-courses/certified-claims-manager/pd3535.html,https://learning.shine.com/course/banking-finance/claims-manager/pd-2322
3793,http://careerplus.shine.com/skill-courses/certified-e-governance-professional-2/pd3793.html,/skill-courses/certified-e-governance-professional-2/pd3793.html,
3539,http://careerplus.shine.com/skill-courses/certified-market-research-analyst/pd3539.html,/skill-courses/certified-market-research-analyst/pd3539.html,
3797,http://careerplus.shine.com/skill-courses/certified-business-writing-professional/pd3797.html,/skill-courses/certified-business-writing-professional/pd3797.html,
4565,http://careerplus.shine.com/skill-courses/six-sigma-green-belt-9/pd4565.html,/skill-courses/six-sigma-green-belt-9/pd4565.html,https://learning.shine.com/course/operation-management/six-sigma-green-belt-16/pd-2504
3543,http://careerplus.shine.com/skill-courses/certified-financial-management-professional/pd3543.html,/skill-courses/certified-financial-management-professional/pd3543.html,
3545,http://careerplus.shine.com/skill-courses/vskills-certified-hr-staffing-manager/pd3545.html,/skill-courses/vskills-certified-hr-staffing-manager/pd3545.html,https://learning.shine.com/course/None/recruitment-and-selectiontalent-acquisition-management/pd-2151
4569,http://careerplus.shine.com/skill-courses/six-sigma-black-belt-3/pd4569.html,/skill-courses/six-sigma-black-belt-3/pd4569.html,
4061,http://careerplus.shine.com/skill-courses/english-language-course/pd4061.html,/skill-courses/english-language-course/pd4061.html,https://learning.shine.com/course/None/english-language-course-2/pd-2414
4573,http://careerplus.shine.com/skill-courses/project-management-professional/pd4573.html,/skill-courses/project-management-professional/pd4573.html,
4577,http://careerplus.shine.com/skill-courses/job-profile-assessment/pd4577.html,/skill-courses/job-profile-assessment/pd4577.html,
3813,http://careerplus.shine.com/skill-courses/certified-erp-manager/pd3813.html,/skill-courses/certified-erp-manager/pd3813.html,
3303,http://careerplus.shine.com/resume-showcase/featured-profile-2/pd3303.html,/resume-showcase/featured-profile-2/pd3303.html,
4583,http://careerplus.shine.com/skill-courses/itil-foundation-service-management-2/pd4583.html,/skill-courses/itil-foundation-service-management-2/pd4583.html,
3817,http://careerplus.shine.com/skill-courses/certified-international-marketing-analyst/pd3817.html,/skill-courses/certified-international-marketing-analyst/pd3817.html,
3051,http://careerplus.shine.com/skill-courses/international-logistics-management-professional/pd3051.html,/skill-courses/international-logistics-management-professional/pd3051.html,
4587,http://careerplus.shine.com/skill-courses/pmi-certified-associate-in-project-management-ca-2/pd4587.html,/skill-courses/pmi-certified-associate-in-project-management-ca-2/pd4587.html,
3053,http://careerplus.shine.com/skill-courses/vskills-certified-business-accountant/pd3053.html,/skill-courses/vskills-certified-business-accountant/pd3053.html,https://learning.shine.com/course/banking-finance/business-accounting/pd-2078
3055,http://careerplus.shine.com/skill-courses/vskills-certified-cost-accountant/pd3055.html,/skill-courses/vskills-certified-cost-accountant/pd3055.html,https://learning.shine.com/course/None/cost-accounting-2/pd-2110
3823,http://careerplus.shine.com/skill-courses/certified-distribution-manager/pd3823.html,/skill-courses/certified-distribution-manager/pd3823.html,https://learning.shine.com/course/None/distribution-management-2/pd-2379
3057,http://careerplus.shine.com/skill-courses/vskills-certified-financial-valuation-analyst/pd3057.html,/skill-courses/vskills-certified-financial-valuation-analyst/pd3057.html,
243,http://careerplus.shine.com/combo/the-complete-career-package/pd243.html,/combo/the-complete-career-package/pd243.html,
3059,http://careerplus.shine.com/skill-courses/vskills-certified-credit-risk-manager/pd3059.html,/skill-courses/vskills-certified-credit-risk-manager/pd3059.html,
3827,http://careerplus.shine.com/skill-courses/certified-international-finance-analyst/pd3827.html,/skill-courses/certified-international-finance-analyst/pd3827.html,
3061,http://careerplus.shine.com/skill-courses/vskills-certified-merger-and-acquisition-analyst/pd3061.html,/skill-courses/vskills-certified-merger-and-acquisition-analyst/pd3061.html,
3573,http://careerplus.shine.com/skill-courses/vskills-certified-fitness-trainer/pd3573.html,/skill-courses/vskills-certified-fitness-trainer/pd3573.html,https://learning.shine.com/course/None/fitness-trainer-international/pd-2149
3063,http://careerplus.shine.com/skill-courses/vskills-certified-equity-research-analyst/pd3063.html,/skill-courses/vskills-certified-equity-research-analyst/pd3063.html,
3575,http://careerplus.shine.com/skill-courses/certified-cordova-developer/pd3575.html,/skill-courses/certified-cordova-developer/pd3575.html,https://learning.shine.com/course/it-information-technology/cordova-developer-2/pd-2108
3065,http://careerplus.shine.com/skill-courses/vskills-certified-foreign-exchange-professional/pd3065.html,/skill-courses/vskills-certified-foreign-exchange-professional/pd3065.html,
3577,http://careerplus.shine.com/skill-courses/vskills-certified-android-apps-developer/pd3577.html,/skill-courses/vskills-certified-android-apps-developer/pd3577.html,https://learning.shine.com/course/None/vskills-certified-android-apps-developer/pd-2137
309,http://careerplus.shine.com/resume-plus-visual-resume/resume-plus-visual-resume/pd309.html,/resume-plus-visual-resume/resume-plus-visual-resume/pd309.html,https://learning.shine.com/services/visual-resume/mid-level-experienced-professional-5/pd-2054
4153,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4153.html,/skill-courses/certified-treasury-markets-professional/pd4153.html,
3153,http://careerplus.shine.com/skill-courses/international-financial-reporting-standard-ifrs/pd3153.html,/skill-courses/international-financial-reporting-standard-ifrs/pd3153.html,
4691,http://careerplus.shine.com/skill-courses/job-assessment/pd4691.html,/skill-courses/job-assessment/pd4691.html,
4697,http://careerplus.shine.com/skill-courses/social-assessment/pd4697.html,/skill-courses/social-assessment/pd4697.html,
4703,http://careerplus.shine.com/skill-courses/job-social-assessment/pd4703.html,/skill-courses/job-social-assessment/pd4703.html,
125,http://careerplus.shine.com/combo/essential-jobseeker-package/pd125.html,/combo/essential-jobseeker-package/pd125.html,
147,http://careerplus.shine.com/combo/professional-profile-package/pd147.html,/combo/professional-profile-package/pd147.html,
4257,http://careerplus.shine.com/resume-writing/middle-east-south-east-asia-job-seeker-package/pd4257.html,/resume-writing/middle-east-south-east-asia-job-seeker-package/pd4257.html,
177,http://careerplus.shine.com/combo/featured-job-seeker-package/pd177.html,/combo/featured-job-seeker-package/pd177.html,
187,http://careerplus.shine.com/combo/improved-visibility-package/pd187.html,/combo/improved-visibility-package/pd187.html,
245,http://careerplus.shine.com/combo/the-complete-career-package/pd245.html,/combo/the-complete-career-package/pd245.html,
311,http://careerplus.shine.com/resume-plus-visual-resume/resume-plus-visual-resume/pd311.html,/resume-plus-visual-resume/resume-plus-visual-resume/pd311.html,https://learning.shine.com/services/visual-resume/mid-level-experienced-professional-6/pd-2055
4155,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4155.html,/skill-courses/certified-treasury-markets-professional/pd4155.html,
127,http://careerplus.shine.com/combo/essential-jobseeker-package/pd127.html,/combo/essential-jobseeker-package/pd127.html,
149,http://careerplus.shine.com/combo/professional-profile-package/pd149.html,/combo/professional-profile-package/pd149.html,
4259,http://careerplus.shine.com/resume-writing/middle-east-south-east-asia-job-seeker-package/pd4259.html,/resume-writing/middle-east-south-east-asia-job-seeker-package/pd4259.html,
179,http://careerplus.shine.com/combo/featured-job-seeker-package/pd179.html,/combo/featured-job-seeker-package/pd179.html,
189,http://careerplus.shine.com/combo/improved-visibility-package/pd189.html,/combo/improved-visibility-package/pd189.html,
247,http://careerplus.shine.com/combo/the-complete-career-package/pd247.html,/combo/the-complete-career-package/pd247.html,
313,http://careerplus.shine.com/resume-plus-visual-resume/resume-plus-visual-resume/pd313.html,/resume-plus-visual-resume/resume-plus-visual-resume/pd313.html,https://learning.shine.com/services/visual-resume/senior-level-experienced-professional-3/pd-2056
4157,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4157.html,/skill-courses/certified-treasury-markets-professional/pd4157.html,
3157,http://careerplus.shine.com/skill-courses/international-financial-reporting-standard-ifrs/pd3157.html,/skill-courses/international-financial-reporting-standard-ifrs/pd3157.html,
129,http://careerplus.shine.com/combo/essential-jobseeker-package/pd129.html,/combo/essential-jobseeker-package/pd129.html,
151,http://careerplus.shine.com/combo/professional-profile-package/pd151.html,/combo/professional-profile-package/pd151.html,
4261,http://careerplus.shine.com/resume-writing/middle-east-south-east-asia-job-seeker-package/pd4261.html,/resume-writing/middle-east-south-east-asia-job-seeker-package/pd4261.html,
181,http://careerplus.shine.com/combo/featured-job-seeker-package/pd181.html,/combo/featured-job-seeker-package/pd181.html,
191,http://careerplus.shine.com/combo/improved-visibility-package/pd191.html,/combo/improved-visibility-package/pd191.html,
249,http://careerplus.shine.com/combo/the-complete-career-package/pd249.html,/combo/the-complete-career-package/pd249.html,
4159,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4159.html,/skill-courses/certified-treasury-markets-professional/pd4159.html,
3159,http://careerplus.shine.com/skill-courses/international-financial-reporting-standard-ifrs/pd3159.html,/skill-courses/international-financial-reporting-standard-ifrs/pd3159.html,
4161,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4161.html,/skill-courses/certified-treasury-markets-professional/pd4161.html,
4163,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4163.html,/skill-courses/certified-treasury-markets-professional/pd4163.html,
4165,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4165.html,/skill-courses/certified-treasury-markets-professional/pd4165.html,
4167,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4167.html,/skill-courses/certified-treasury-markets-professional/pd4167.html,
4169,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4169.html,/skill-courses/certified-treasury-markets-professional/pd4169.html,
4171,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4171.html,/skill-courses/certified-treasury-markets-professional/pd4171.html,
4173,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4173.html,/skill-courses/certified-treasury-markets-professional/pd4173.html,
4175,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4175.html,/skill-courses/certified-treasury-markets-professional/pd4175.html,
4177,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4177.html,/skill-courses/certified-treasury-markets-professional/pd4177.html,
4179,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4179.html,/skill-courses/certified-treasury-markets-professional/pd4179.html,
4181,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4181.html,/skill-courses/certified-treasury-markets-professional/pd4181.html,
4183,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4183.html,/skill-courses/certified-treasury-markets-professional/pd4183.html,
4185,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4185.html,/skill-courses/certified-treasury-markets-professional/pd4185.html,https://learning.shine.com/course/None/certified-treasury-markets-professional-2/pd-2454
4187,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4187.html,/skill-courses/certified-treasury-markets-professional/pd4187.html,
4189,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4189.html,/skill-courses/certified-treasury-markets-professional/pd4189.html,
4191,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4191.html,/skill-courses/certified-treasury-markets-professional/pd4191.html,
4193,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4193.html,/skill-courses/certified-treasury-markets-professional/pd4193.html,
4195,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4195.html,/skill-courses/certified-treasury-markets-professional/pd4195.html,
4197,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4197.html,/skill-courses/certified-treasury-markets-professional/pd4197.html,
4199,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4199.html,/skill-courses/certified-treasury-markets-professional/pd4199.html,
4201,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4201.html,/skill-courses/certified-treasury-markets-professional/pd4201.html,
4203,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4203.html,/skill-courses/certified-treasury-markets-professional/pd4203.html,
4205,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4205.html,/skill-courses/certified-treasury-markets-professional/pd4205.html,
4207,http://careerplus.shine.com/skill-courses/certified-treasury-markets-professional/pd4207.html,/skill-courses/certified-treasury-markets-professional/pd4207.html,
